label,kind,count,cmc_mean,cmc_median,cmc_p25,cmc_p75,cmc_std,cheap_frac_<=2,heavy_frac_>=6,instant_frac,sorcery_frac,creature_frac,permanent_frac,persistence_mean,persistence_median,edhrec_median,edhrec_p25,edhrec_p75,is_land_frac,is_land_count,is_ramp_frac,is_ramp_count,is_card_draw_frac,is_card_draw_count,is_board_wipe_frac,is_board_wipe_count,is_removal_frac,is_removal_count,is_game_changer_frac,is_game_changer_count,is_mass_land_denial_frac,is_mass_land_denial_count,is_extra_turn_frac,is_extra_turn_count,is_nonland_tutor_frac,is_nonland_tutor_count,is_permanent_card_frac,is_permanent_card_count,has_persistent_output_frac,has_persistent_output_count,cmc_mean_z_global
tokens__flashback_piece,theme+role,51,3.9215686274509802,4.0,2.5,5.0,1.7805389936857239,0.2549019607843137,0.17647058823529413,0.13725490196078433,0.803921568627451,0.058823529411764705,0.058823529411764705,1.0,1.0,12138.0,7716.0,17555.5,0.0,0,0.058823529411764705,3,0.0392156862745098,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0392156862745098,2,0.058823529411764705,3,0.9411764705882353,48,0.3087386283393105
tokens__instant,theme+role,299,3.1739130434782608,3.0,2.0,4.0,1.5135469888384177,0.3612040133779264,0.0802675585284281,1.0,0.0,0.0,0.0,0.8528428093645485,1.0,12176.0,5226.0,17883.0,0.0,0,0.08361204013377926,25,0.17391304347826086,52,0.0,0,0.2909698996655518,87,0.0,0,0.0,0,0.0033444816053511705,1,0.0033444816053511705,1,0.0,0,0.8528428093645485,255,-0.139416431085727
tokens__land,theme+role,71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0140845070422535,1.0,6238.0,2694.5,12426.0,1.0,71,0.971830985915493,69,0.18309859154929578,13,0.0,0,0.04225352112676056,3,0.0,0,0.0,0,0.0,0,0.014084507042253521,1,0.028169014084507043,2,0.9859154929577465,70,-2.0419036445856293
tokens__legendary,theme+role,743,3.983849259757739,4.0,3.0,5.0,1.3978478897588325,0.1063257065948856,0.12516823687752354,0.0,0.0,0.784656796769852,1.0,1.936742934051144,2.0,6942.0,3946.0,10704.0,0.010767160161507403,8,0.17765814266487215,132,0.16689098250336473,124,0.0026917900403768506,2,0.04172274562584118,31,0.0,0,0.0,0,0.0,0,0.020188425302826378,15,0.9892328398384926,735,0.9475100942126514,704,0.3460704975459248
tokens__mana_dork,theme+role,53,3.9056603773584904,4.0,3.0,5.0,1.729479700834866,0.18867924528301888,0.1509433962264151,0.0,0.0,1.0,1.0,1.9433962264150944,2.0,9048.0,4600.0,13374.0,0.0,0,0.7358490566037735,39,0.1320754716981132,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,53,0.9433962264150944,50,0.2992030040246149
tokens__planeswalker,theme+role,111,4.396396396396397,4.0,4.0,5.0,1.092804304656283,0.0,0.14414414414414414,0.0,0.0,0.0,1.0,2.0,2.0,6648.5,4662.5,9021.75,0.0,0,0.036036036036036036,4,0.2882882882882883,32,0.018018018018018018,2,0.16216216216216217,18,0.0,0,0.0,0,0.0,0,0.07207207207207207,8,1.0,111,1.0,111,0.5933569359799522
tokens__sac_outlet_creature,theme+role,64,3.703125,4.0,3.0,5.0,1.3770403895220358,0.171875,0.09375,0.03125,0.015625,0.703125,0.953125,1.875,2.0,7779.5,4145.75,14557.25,0.015625,1,0.21875,14,0.21875,14,0.0,0,0.03125,2,0.0,0,0.0,0,0.0,0,0.03125,2,0.9375,60,0.9375,60,0.1778005079802885
tokens__sorcery,theme+role,452,3.935840707964602,4.0,3.0,5.0,1.8453117949668416,0.24778761061946902,0.21238938053097345,0.0,1.0,0.0,0.0,0.9491150442477876,1.0,11984.0,7228.0,17782.75,0.0,0,0.059734513274336286,27,0.09955752212389381,45,0.028761061946902654,13,0.07964601769911504,36,0.0,0,0.0,0,0.004424778761061947,2,0.01327433628318584,6,0.0,0,0.9491150442477876,429,0.3172935100626768
tokens__spell,theme+role,751,3.632490013315579,3.0,2.0,5.0,1.7608583594421907,0.2929427430093209,0.15978695073235685,0.3981358189081225,0.6018641810918774,0.0,0.0,0.9107856191744341,1.0,12106.0,6457.5,17804.5,0.0,0,0.0692410119840213,52,0.12916111850865514,97,0.017310252996005325,13,0.16378162450066577,123,0.0,0,0.0,0,0.0039946737683089215,3,0.009320905459387484,7,0.0,0,0.9107856191744341,684,0.13546092364007656
tokens__spell_payoff,theme+role,55,3.618181818181818,4.0,3.0,4.0,1.2575721066029515,0.21818181818181817,0.07272727272727272,0.05454545454545454,0.05454545454545454,0.6,0.8909090909090909,1.8909090909090909,2.0,5253.0,3359.0,9435.0,0.0,0,0.18181818181818182,10,0.12727272727272726,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.8909090909090909,49,1.0,55,0.12688439431575382
tokens__spot_removal_creature,theme+role,81,3.54320987654321,3.0,2.0,5.0,1.6257904646553265,0.2839506172839506,0.14814814814814814,0.38271604938271603,0.14814814814814814,0.20987654320987653,0.4691358024691358,1.382716049382716,1.0,12176.0,5554.0,17945.0,0.012345679012345678,1,0.08641975308641975,7,0.12345679012345678,10,0.0,0,1.0,81,0.0,0,0.0,0,0.0,0,0.0,0,0.4567901234567901,37,0.9259259259259259,75,0.08194517941451554
tokens__token_engine,theme+role,1954,3.544012282497441,3.0,2.0,5.0,1.6336273921395383,0.2533265097236438,0.11105424769703173,0.011258955987717503,0.025076765609007165,0.6151484135107472,0.9636642784032753,1.9283520982599796,2.0,8499.5,4388.75,13816.5,0.035312180143295804,69,0.18321392016376664,358,0.1330603889457523,260,0.0010235414534288639,2,0.032753326509723645,64,0.0,0,0.0,0,0.0,0,0.015353121801432957,30,0.9283520982599796,1814,1.0,1954,0.08242615260031129
tokens__token_maker_once,theme+role,1188,3.6885521885521886,4.0,3.0,5.0,1.688933157421962,0.2474747474747475,0.1473063973063973,0.17676767676767677,0.29713804713804715,0.37962962962962965,0.5260942760942761,1.5244107744107744,2.0,12683.0,7270.0,18283.75,0.0,0,0.10101010101010101,120,0.10606060606060606,126,0.007575757575757576,9,0.07744107744107744,92,0.0,0,0.0,0,0.0025252525252525255,3,0.015993265993265993,19,0.5244107744107744,623,1.0,1188,0.16906536399101807
tokens__treasure_burst,theme+role,136,3.411764705882353,3.0,2.0,4.0,1.655963324736382,0.3161764705882353,0.10294117647058823,0.16176470588235295,0.23529411764705882,0.4117647058823529,0.6029411764705882,1.6029411764705883,2.0,8471.0,3533.75,13216.75,0.0,0,0.8235294117647058,112,0.17647058823529413,24,0.007352941176470588,1,0.125,17,0.0,0,0.0,0,0.0,0,0.022058823529411766,3,0.6029411764705882,82,1.0,136,0.0031551328590682893
tokens__treasure_engine,theme+role,166,3.1987951807228914,3.0,2.0,4.0,1.4236381339238973,0.27710843373493976,0.04216867469879518,0.006024096385542169,0.012048192771084338,0.6867469879518072,0.9819277108433735,1.9457831325301205,2.0,4587.0,2135.0,9309.0,0.03614457831325301,6,0.8734939759036144,145,0.14457831325301204,24,0.0,0,0.018072289156626505,3,0.0,0,0.0,0,0.0,0,0.018072289156626505,3,0.9457831325301205,157,1.0,166,-0.12450173515550002
tokens__tutor_any,theme+role,60,3.8333333333333335,4.0,2.75,5.0,1.6549588783075213,0.25,0.16666666666666666,0.016666666666666666,0.1,0.35,0.8833333333333333,1.7,2.0,8430.0,4728.0,14035.0,0.016666666666666666,1,0.15,9,0.11666666666666667,7,0.0,0,0.016666666666666666,1,0.0,0,0.0,0,0.0,0,1.0,60,0.8833333333333333,53,0.8166666666666667,49,0.2558491771984995
tokens__x_spell,theme+role,130,2.5692307692307694,2.0,2.0,3.0,1.6452190012670587,0.6076923076923076,0.06923076923076923,0.09230769230769231,0.4461538461538462,0.2846153846153846,0.46153846153846156,1.3846153846153846,1.0,8076.5,3588.5,12238.75,0.023076923076923078,3,0.17692307692307693,23,0.12307692307692308,16,0.0,0,0.038461538461538464,5,0.0,0,0.0,0,0.0,0,0.007692307692307693,1,0.4461538461538462,58,0.9384615384615385,122,-0.5018713185470359
voltron__artifact,theme+role,1460,3.236986301369863,3.0,2.0,4.0,1.854281003760821,0.386986301369863,0.11575342465753424,0.0013698630136986301,0.0006849315068493151,0.35205479452054794,0.9979452054794521,1.178082191780822,1.0,12648.0,6270.5,19102.0,0.00821917808219178,12,0.07465753424657534,109,0.08150684931506849,119,0.0,0,0.031506849315068496,46,0.0,0,0.0,0,0.0,0,0.010958904109589041,16,1.0,1460,0.1780821917808219,260,-0.10160945118149717
voltron__cantrip,theme+role,77,1.6623376623376624,2.0,1.0,2.0,0.4729127650917694,1.0,0.0,0.8441558441558441,0.15584415584415584,0.0,0.0,0.11688311688311688,0.0,12521.0,5501.0,19117.0,0.0,0,0.0,0,1.0,77,0.0,0,0.14285714285714285,11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.11688311688311688,9,-1.045475543439265
voltron__card_draw_burst,theme+role,580,3.268965517241379,3.0,2.0,4.0,1.6702474415643684,0.3775862068965517,0.11206896551724138,0.16551724137931034,0.06551724137931035,0.4068965517241379,0.7689655172413793,0.9137931034482759,1.0,13735.0,7605.5,19898.5,0.0017241379310344827,1,0.04655172413793104,27,1.0,580,0.005172413793103448,3,0.08103448275862069,47,0.0,0,0.0,0,0.0,0,0.005172413793103448,3,0.7672413793103449,445,0.14655172413793102,85,-0.08244066852743986
voltron__card_draw_engine,theme+role,712,3.470505617977528,3.0,2.75,4.0,1.383784816547632,0.25,0.08286516853932584,0.016853932584269662,0.004213483146067416,0.5926966292134831,0.9789325842696629,1.2148876404494382,1.0,8325.5,3871.0,13744.0,0.0014044943820224719,1,0.07443820224719101,53,1.0,712,0.0,0,0.012640449438202247,9,0.0,0,0.0,0,0.0014044943820224719,1,0.0056179775280898875,4,0.9775280898876404,696,0.23735955056179775,169,0.0383652449949454
voltron__cheap_spell,theme+role,777,1.561132561132561,2.0,1.0,2.0,0.5039690642205942,1.0,0.0,0.7709137709137709,0.22908622908622908,0.001287001287001287,0.0,0.13256113256113256,0.0,14716.0,8343.0,20538.0,0.0,0,0.011583011583011582,9,0.0990990990990991,77,0.002574002574002574,2,0.138996138996139,108,0.0,0,0.0,0,0.0,0,0.006435006435006435,5,0.005148005148005148,4,0.1274131274131274,99,-1.1061392756669965
voltron__combat_pump,theme+role,176,4.017045454545454,4.0,3.0,5.0,1.7563987944674215,0.18181818181818182,0.1875,0.10227272727272728,0.10795454545454546,0.5852272727272727,0.7897727272727273,0.9772727272727273,1.0,14553.5,7269.0,21215.25,0.005681818181818182,1,0.05113636363636364,9,0.05113636363636364,9,0.005681818181818182,1,0.017045454545454544,3,0.0,0,0.0,0,0.0,0,0.011363636363636364,2,0.7784090909090909,137,0.19886363636363635,35,0.36596875413182944
voltron__creature,theme+role,8574,3.880102635875904,4.0,3.0,5.0,1.7287732776979012,0.2218334499650105,0.16713319337532073,0.0,0.00011663167716351762,1.0,0.9998833683228365,1.1499883368322836,1.0,16069.0,8285.5,23619.0,0.0,0,0.09412176347095871,807,0.07674364357359459,658,0.0006997900629811056,6,0.03487287147189177,299,0.0,0,0.0003498950314905528,3,0.0003498950314905528,3,0.015745276417074877,135,1.0,8574,0.14998833683228366,1286,0.2838833416046039
voltron__death_payoff,theme+role,68,3.8823529411764706,4.0,3.0,5.0,1.4805544645474376,0.17647058823529413,0.14705882352941177,0.0,0.0,0.5147058823529411,1.0,1.0735294117647058,1.0,9725.0,3673.5,16515.0,0.0,0,0.014705882352941176,1,0.16176470588235295,11,0.014705882352941176,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,68,0.07352941176470588,5,0.28523220561006113
voltron__dies_trigger,theme+role,68,3.8823529411764706,4.0,3.0,5.0,1.4805544645474376,0.17647058823529413,0.14705882352941177,0.0,0.0,0.5147058823529411,1.0,1.0735294117647058,1.0,9725.0,3673.5,16515.0,0.0,0,0.014705882352941176,1,0.16176470588235295,11,0.014705882352941176,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,68,0.07352941176470588,5,0.28523220561006113
voltron__enchantment,theme+role,3525,3.1347517730496453,3.0,2.0,4.0,1.460884110801364,0.35914893617021276,0.062127659574468086,0.000851063829787234,0.0011347517730496454,0.0876595744680851,0.9980141843971632,1.1719148936170212,1.0,13762.0,6605.0,21367.0,0.005106382978723404,18,0.024113475177304965,85,0.11347517730496454,400,0.0028368794326241137,10,0.06439716312056738,227,0.0,0,0.000851063829787234,3,0.0011347517730496454,4,0.013900709219858157,49,1.0,3525,0.17191489361702128,606,-0.16289023620711895
voltron__instant,theme+role,932,2.3079399141630903,2.0,1.0,3.0,1.2215084447149205,0.6427038626609443,0.017167381974248927,1.0,0.0,0.0,0.0,0.1223175965665236,0.0,15663.5,9119.25,21253.25,0.0,0,0.008583690987124463,8,0.11587982832618025,108,0.002145922746781116,2,0.18991416309012876,177,0.0,0,0.0,0,0.002145922746781116,2,0.002145922746781116,2,0.00536480686695279,5,0.11695278969957082,109,-0.6584926575569875
voltron__land,theme+role,125,0.384,0.0,0.0,0.0,1.0414144227923867,0.912,0.0,0.0,0.0,0.0,1.0,0.416,0.0,4653.0,2174.0,10250.0,1.0,125,0.824,103,0.016,2,0.0,0,0.024,3,0.0,0,0.0,0,0.0,0,0.016,2,0.24,30,0.176,22,-1.8117287532208193
voltron__land_ramp,theme+role,68,3.323529411764706,3.0,2.0,4.0,1.585236820966102,0.3382352941176471,0.1323529411764706,0.08823529411764706,0.08823529411764706,0.4411764705882353,0.8235294117647058,0.9852941176470589,1.0,7767.5,3987.5,13762.75,0.0,0,0.058823529411764705,4,0.10294117647058823,7,0.0,0,0.058823529411764705,4,0.0,0,0.0,0,0.0,0,0.0,0,0.8235294117647058,56,0.16176470588235295,11,-0.04973431828174267
voltron__legendary,theme+role,2008,4.1708167330677295,4.0,3.0,5.0,1.664668269801808,0.12649402390438247,0.18376494023904383,0.0,0.0,0.828187250996016,1.0,1.2943227091633467,1.0,7698.0,4470.0,12288.25,0.01245019920318725,25,0.14691235059760957,295,0.13794820717131473,277,0.00298804780876494,6,0.03386454183266932,68,0.0,0,0.00099601593625498,2,0.00049800796812749,1,0.01643426294820717,33,0.9930278884462151,1994,0.3012948207171315,605,0.45814137738415417
voltron__loot,theme+role,79,3.278481012658228,3.0,2.0,4.0,1.330620002634724,0.2911392405063291,0.06329113924050633,0.02531645569620253,0.0,0.6329113924050633,0.9746835443037974,1.1265822784810127,1.0,12568.0,5778.25,18272.5,0.0,0,0.13924050632911392,11,1.0,79,0.012658227848101266,1,0.05063291139240506,4,0.0,0,0.0,0,0.0,0,0.0,0,0.9746835443037974,77,0.1518987341772152,12,-0.07673694945489944
voltron__mana_dork,theme+role,78,3.41025641025641,3.0,2.0,4.0,1.6751264585703667,0.34615384615384615,0.1282051282051282,0.0,0.0,1.0,1.0,1.2820512820512822,1.0,9257.5,5206.25,14104.5,0.0,0,0.8974358974358975,70,0.07692307692307693,6,0.0,0,0.01282051282051282,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,78,0.28205128205128205,22,0.002251039677174085
voltron__planeswalker,theme+role,133,4.496240601503759,4.0,4.0,5.0,1.1544230740245276,0.015037593984962405,0.20300751879699247,0.0,0.0,0.0,1.0,1.7067669172932332,2.0,8059.5,4909.75,12767.0,0.0,0,0.03007518796992481,4,0.22556390977443608,30,0.015037593984962405,2,0.15789473684210525,21,0.0,0,0.0,0,0.0,0,0.09022556390977443,12,1.0,133,0.706766917293233,94,0.6532049283341004
voltron__sac_outlet_creature,theme+role,206,3.7766990291262137,4.0,3.0,5.0,1.5822562165020086,0.21359223300970873,0.15048543689320387,0.03398058252427184,0.019417475728155338,0.6990291262135923,0.9466019417475728,1.0776699029126213,1.0,14289.5,7088.5,19522.5,0.0,0,0.0825242718446602,17,0.11165048543689321,23,0.0,0,0.10194174757281553,21,0.0,0,0.0,0,0.0,0,0.02912621359223301,6,0.9466019417475728,195,0.13106796116504854,27,0.22190179485892814
voltron__sac_outlet_permanent,theme+role,138,3.5144927536231885,3.0,2.0,4.0,2.0296194661767815,0.3188405797101449,0.10869565217391304,0.07246376811594203,0.057971014492753624,0.6159420289855072,0.8695652173913043,1.0434782608695652,1.0,14943.0,8385.5,22114.0,0.007246376811594203,1,0.11594202898550725,16,0.1956521739130435,27,0.0,0,0.06521739130434782,9,0.0,0,0.0,0,0.0,0,0.043478260869565216,6,0.8623188405797102,119,0.18115942028985507,25,0.06473174022590651
voltron__sorcery,theme+role,569,3.5676625659050965,3.0,2.0,5.0,1.7980877321379847,0.31282952548330406,0.14762741652021089,0.0,1.0,0.0017574692442882249,0.0,0.28646748681898065,0.0,13882.0,7561.0,19575.0,0.0,0,0.014059753954305799,8,0.07205623901581722,41,0.029876977152899824,17,0.1282952548330404,73,0.0,0,0.0017574692442882249,1,0.005272407732864675,3,0.028119507908611598,16,0.008787346221441126,5,0.27768014059753954,158,0.09660245836620733
voltron__spell,theme+role,1501,2.7854763491005996,2.0,2.0,4.0,1.589213177621024,0.5176548967355097,0.06662225183211193,0.6209193870752832,0.37908061292471684,0.0006662225183211193,0.0,0.18454363757495004,0.0,15004.0,8469.0,20837.0,0.0,0,0.010659560293137908,16,0.09926715522984676,149,0.012658227848101266,19,0.1665556295802798,250,0.0,0,0.0006662225183211193,1,0.0033311125916055963,5,0.011992005329780146,18,0.006662225183211193,10,0.17788141239173885,267,-0.3722507381963627
voltron__spell_discount,theme+role,64,3.21875,3.0,2.0,4.0,1.3746448404951732,0.359375,0.078125,0.0,0.0,0.703125,1.0,1.15625,1.0,3880.0,2302.25,9516.75,0.0,0,0.0,0,0.046875,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.015625,1,1.0,64,0.15625,10,-0.11254054151145602
voltron__spell_payoff,theme+role,160,3.50625,3.0,3.0,4.0,1.2990230704263876,0.2375,0.06875,0.0,0.00625,0.69375,0.99375,1.25,1.0,11865.0,4989.5,18209.25,0.0,0,0.10625,17,0.125,20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.99375,159,0.25625,41,0.059790920122353694
voltron__spot_removal_creature,theme+role,174,3.5919540229885056,3.0,2.0,5.0,1.685006114849889,0.28735632183908044,0.14942528735632185,0.25287356321839083,0.09770114942528736,0.3218390804597701,0.6494252873563219,0.8793103448275862,1.0,14272.0,7359.0,18495.0,0.0,0,0.022988505747126436,4,0.06321839080459771,11,0.0,0,1.0,174,0.0,0,0.0,0,0.0,0,0.011494252873563218,2,0.6436781609195402,112,0.23563218390804597,41,0.11116309246846424
voltron__spot_removal_noncreature,theme+role,230,2.991304347826087,3.0,2.0,4.0,1.4948936398048263,0.4217391304347826,0.06086956521739131,0.3217391304347826,0.1565217391304348,0.4260869565217391,0.5217391304347826,0.6173913043478261,1.0,13484.5,5532.0,18815.25,0.004347826086956522,1,0.030434782608695653,7,0.10869565217391304,25,0.004347826086956522,1,0.9956521739130435,229,0.0,0,0.0,0,0.0,0,0.004347826086956522,1,0.5130434782608696,118,0.10434782608695652,24,-0.24887459953366647
voltron__tap_freeze,theme+role,83,2.891566265060241,3.0,2.0,4.0,1.2025279416413652,0.3614457831325301,0.012048192771084338,0.0,0.0,0.07228915662650602,1.0,1.0120481927710843,1.0,21987.0,17692.5,27127.0,0.012048192771084338,1,0.0,0,0.03614457831325301,3,0.0,0,0.024096385542168676,2,0.0,0,0.0,0,0.0,0,0.0,0,0.9879518072289156,82,0.024096385542168676,2,-0.30865898069398695
voltron__token_engine,theme+role,1286,3.6936236391912907,4.0,3.0,5.0,1.5988155885014625,0.22161741835147744,0.12519440124416797,0.004665629860031105,0.025660964230171075,0.5645412130637636,0.9696734059097978,1.9517884914463453,2.0,8499.0,4525.0,13778.0,0.017107309486780714,22,0.1469673405909798,189,0.12441679626749612,160,0.0015552099533437014,2,0.03265940902021773,42,0.0,0,0.0,0,0.0,0,0.01010886469673406,13,0.9517884914463453,1224,1.0,1286,0.1721052613866361
voltron__token_maker_once,theme+role,588,3.6904761904761907,3.0,3.0,5.0,1.6851021218305233,0.23809523809523808,0.141156462585034,0.14285714285714285,0.19387755102040816,0.38605442176870747,0.6632653061224489,1.663265306122449,2.0,12850.0,7405.5,18151.0,0.0,0,0.07653061224489796,45,0.07993197278911565,47,0.006802721088435374,4,0.0663265306122449,39,0.0,0,0.0,0,0.00510204081632653,3,0.022108843537414966,13,0.6632653061224489,390,1.0,588,0.17021863725623387
voltron__treasure_burst,theme+role,50,3.46,3.0,2.0,4.0,1.6758281534811377,0.32,0.1,0.1,0.12,0.4,0.78,1.78,2.0,7181.0,3733.75,10738.25,0.0,0,0.84,42,0.16,8,0.0,0,0.1,5,0.0,0,0.0,0,0.0,0,0.04,2,0.78,39,1.0,50,0.03206803281604511
voltron__treasure_engine,theme+role,94,3.4574468085106385,3.0,3.0,4.0,1.4266826095692278,0.19148936170212766,0.06382978723404255,0.010638297872340425,0.010638297872340425,0.6382978723404256,0.9787234042553191,1.9680851063829787,2.0,4077.0,2061.0,8412.0,0.0,0,0.8404255319148937,79,0.11702127659574468,11,0.0,0,0.010638297872340425,1,0.0,0,0.0,0,0.0,0,0.010638297872340425,1,0.9680851063829787,91,1.0,94,0.030537614655374946
voltron__tutor_any,theme+role,222,4.171171171171171,4.0,3.0,5.0,1.6405551349712726,0.1891891891891892,0.21621621621621623,0.009009009009009009,0.07207207207207207,0.6081081081081081,0.918918918918919,1.0585585585585586,1.0,9886.0,4783.5,16998.25,0.009009009009009009,2,0.10810810810810811,24,0.03153153153153153,7,0.0,0,0.02702702702702703,6,0.0,0,0.0,0,0.0,0,1.0,222,0.9144144144144144,203,0.14414414414414414,32,0.45835383246737066
voltron__unearth_piece,theme+role,58,4.172413793103448,4.0,3.0,5.75,1.8582335979734455,0.20689655172413793,0.25862068965517243,0.0,0.0,0.9655172413793104,1.0,1.1206896551724137,1.0,13732.5,8346.25,20546.25,0.0,0,0.0,0,0.13793103448275862,8,0.0,0,0.034482758620689655,2,0.0,0,0.0,0,0.0,0,0.017241379310344827,1,1.0,58,0.1206896551724138,7,0.45909867717640596
voltron__x_spell,theme+role,260,2.8923076923076922,2.0,2.0,4.0,2.210973171900533,0.573076923076923,0.1,0.11538461538461539,0.2153846153846154,0.4461538461538462,0.6692307692307692,0.9346153846153846,1.0,9535.5,4930.5,16681.75,0.0038461538461538464,1,0.16538461538461538,43,0.09230769230769231,24,0.0038461538461538464,1,0.038461538461538464,10,0.0,0,0.0,0,0.0,0,0.011538461538461539,3,0.6692307692307692,174,0.2653846153846154,69,-0.3082145589852968
voltron__yard_recur_creature,theme+role,53,3.811320754716981,4.0,3.0,5.0,1.802059657814901,0.24528301886792453,0.11320754716981132,0.09433962264150944,0.11320754716981132,0.37735849056603776,0.7924528301886793,0.8490566037735849,1.0,10706.0,4256.0,16303.0,0.0,0,0.018867924528301886,1,0.018867924528301886,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.7924528301886793,42,0.05660377358490566,3,0.24265453425142078
